bootstrap_iteration,bootstrap_sample_size,bootstrap_evaluation_sample_size,contrast,treated_level,reference_level,n_used,n_removed_no_common_support,risk_treated,risk_reference,risk_difference,risk_ratio,model_type,support_type,crossfit_folds
198,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656402990135969,0.6773320460847382,-0.01169174707114129,0.9827385295901405,xgb_3class,global_three_level_common_support_min_cell_20,1
198,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387116560945784,0.6773320460847382,-0.03862038999015982,0.942981599330193,xgb_3class,global_three_level_common_support_min_cell_20,1
198,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387116560945784,0.6656402990135969,-0.02692864291901853,0.9595447526856116,xgb_3class,global_three_level_common_support_min_cell_20,1
199,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656563082769171,0.6763853964750902,-0.010729088198173087,0.9841376111103425,xgb_3class,global_three_level_common_support_min_cell_20,1
199,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391780194642669,0.6763853964750902,-0.03720737701082333,0.9449908628945486,xgb_3class,global_three_level_common_support_min_cell_20,1
199,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391780194642669,0.6656563082769171,-0.02647828881265024,0.9602222821545994,xgb_3class,global_three_level_common_support_min_cell_20,1
200,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665782021626806,0.6767956008525241,-0.011013579225718106,0.9837268752754231,xgb_3class,global_three_level_common_support_min_cell_20,1
200,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386951917984419,0.6767956008525241,-0.038100409054082185,0.9437047034494771,xgb_3class,global_three_level_common_support_min_cell_20,1
200,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386951917984419,0.665782021626806,-0.02708682982836408,0.9593157686021939,xgb_3class,global_three_level_common_support_min_cell_20,1
201,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656689251472374,0.676531990443625,-0.010863065296387586,0.9839430131171413,xgb_3class,global_three_level_common_support_min_cell_20,1
201,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6392356436135919,0.676531990443625,-0.037296346830033134,0.9448712738542095,xgb_3class,global_three_level_common_support_min_cell_20,1
201,100000,100000,alta_vs_media,alta,media,93339,6661,0.6392356436135919,0.6656689251472374,-0.026433281533645547,0.960290648196025,xgb_3class,global_three_level_common_support_min_cell_20,1
202,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656982206695282,0.6770816015193731,-0.011383380849844915,0.9831875791273894,xgb_3class,global_three_level_common_support_min_cell_20,1
202,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387125783155868,0.6770816015193731,-0.03836902320378632,0.943331759247798,xgb_3class,global_three_level_common_support_min_cell_20,1
202,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387125783155868,0.6656982206695282,-0.026985642353941408,0.959462649116291,xgb_3class,global_three_level_common_support_min_cell_20,1
203,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655395039428604,0.6767015576680858,-0.011162053725225385,0.9835052046227146,xgb_3class,global_three_level_common_support_min_cell_20,1
203,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388750429339025,0.6767015576680858,-0.0378265147341833,0.9441016289891019,xgb_3class,global_three_level_common_support_min_cell_20,1
203,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388750429339025,0.6655395039428604,-0.026664461008957918,0.9599355697881351,xgb_3class,global_three_level_common_support_min_cell_20,1
204,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657705935252562,0.6760517345400384,-0.010281141014782169,0.984792375361958,xgb_3class,global_three_level_common_support_min_cell_20,1
204,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391628350672556,0.6760517345400384,-0.03688889947278284,0.9454347979775827,xgb_3class,global_three_level_common_support_min_cell_20,1
204,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391628350672556,0.6657705935252562,-0.026607758458000674,0.9600346444905106,xgb_3class,global_three_level_common_support_min_cell_20,1
205,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656189850267163,0.6770820037868306,-0.01146301876011424,0.983069969817536,xgb_3class,global_three_level_common_support_min_cell_20,1
205,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386185104257944,0.6770820037868306,-0.03846349336103616,0.9431922674861909,xgb_3class,global_three_level_common_support_min_cell_20,1
205,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386185104257944,0.6656189850267163,-0.02700047460092192,0.9594355401388706,xgb_3class,global_three_level_common_support_min_cell_20,1
206,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657411237149788,0.6768713190071269,-0.011130195292148093,0.9835564087595342,xgb_3class,global_three_level_common_support_min_cell_20,1
206,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384700030289642,0.6768713190071269,-0.038401315978162764,0.9432664453348504,xgb_3class,global_three_level_common_support_min_cell_20,1
206,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384700030289642,0.6657411237149788,-0.02727112068601467,0.9590364486816798,xgb_3class,global_three_level_common_support_min_cell_20,1
207,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657064202977734,0.6756672622298646,-0.009960841932091236,0.9852577703717388,xgb_3class,global_three_level_common_support_min_cell_20,1
207,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387581757520003,0.6756672622298646,-0.036909086477864284,0.9453738718136862,xgb_3class,global_three_level_common_support_min_cell_20,1
207,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387581757520003,0.6657064202977734,-0.026948244545773048,0.9595193260510857,xgb_3class,global_three_level_common_support_min_cell_20,1
208,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665673004795854,0.6770092510984208,-0.0113362463025668,0.9832554041408235,xgb_3class,global_three_level_common_support_min_cell_20,1
208,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390450365592892,0.6770092510984208,-0.03796421453913157,0.9439236399243642,xgb_3class,global_three_level_common_support_min_cell_20,1
208,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390450365592892,0.665673004795854,-0.02662796823656477,0.9599984255862517,xgb_3class,global_three_level_common_support_min_cell_20,1
209,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657718220436366,0.6764951988360494,-0.010723376792412753,0.9841486283851489,xgb_3class,global_three_level_common_support_min_cell_20,1
209,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391784467972832,0.6764951988360494,-0.037316752038766166,0.9448381125202783,xgb_3class,global_three_level_common_support_min_cell_20,1
209,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391784467972832,0.6657718220436366,-0.026593375246353412,0.9600563220523166,xgb_3class,global_three_level_common_support_min_cell_20,1
210,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656419746694998,0.6759231978188884,-0.010281223149388619,0.9847893618941254,xgb_3class,global_three_level_common_support_min_cell_20,1
210,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388749837213806,0.6759231978188884,-0.0370482140975078,0.9451887223029816,xgb_3class,global_three_level_common_support_min_cell_20,1
210,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388749837213806,0.6656419746694998,-0.026766990948119185,0.9597877057536683,xgb_3class,global_three_level_common_support_min_cell_20,1
211,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655704298371337,0.6762179606436415,-0.010647530806507821,0.9842542916245921,xgb_3class,global_three_level_common_support_min_cell_20,1
211,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390259472420767,0.6762179606436415,-0.03719201340156475,0.9449999621924202,xgb_3class,global_three_level_common_support_min_cell_20,1
211,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390259472420767,0.6655704298371337,-0.02654448259505693,0.9601176954307414,xgb_3class,global_three_level_common_support_min_cell_20,1
212,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657799703674382,0.677681263256438,-0.01190129288899977,0.9824382146382343,xgb_3class,global_three_level_common_support_min_cell_20,1
212,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386777808487271,0.677681263256438,-0.0390034824077109,0.9424456827679006,xgb_3class,global_three_level_common_support_min_cell_20,1
212,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386777808487271,0.6657799703674382,-0.02710218951871113,0.9592925730346714,xgb_3class,global_three_level_common_support_min_cell_20,1
213,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657551978612801,0.6779729737439837,-0.012217775882703563,0.9819789632391493,xgb_3class,global_three_level_common_support_min_cell_20,1
213,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638724313641513,0.6779729737439837,-0.039248660102470634,0.9421088131496939,xgb_3class,global_three_level_common_support_min_cell_20,1
213,100000,100000,alta_vs_media,alta,media,93339,6661,0.638724313641513,0.6657551978612801,-0.02703088421976707,0.95939816270815,xgb_3class,global_three_level_common_support_min_cell_20,1
214,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655919531350697,0.6791679841500864,-0.013576031015016699,0.9800107906558555,xgb_3class,global_three_level_common_support_min_cell_20,1
214,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384144980965764,0.6791679841500864,-0.040753486053510035,0.9399949835613804,xgb_3class,global_three_level_common_support_min_cell_20,1
214,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384144980965764,0.6655919531350697,-0.027177455038493337,0.9591679933772004,xgb_3class,global_three_level_common_support_min_cell_20,1
215,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656359422645235,0.6775311671037852,-0.011895224839261753,0.9824432802256023,xgb_3class,global_three_level_common_support_min_cell_20,1
215,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389684559881791,0.6775311671037852,-0.03856271111560616,0.9430834875383688,xgb_3class,global_three_level_common_support_min_cell_20,1
215,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389684559881791,0.6656359422645235,-0.02666748627634441,0.9599368294542202,xgb_3class,global_three_level_common_support_min_cell_20,1
216,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665580074500084,0.6764249130876834,-0.010844838587599326,0.9839674169626665,xgb_3class,global_three_level_common_support_min_cell_20,1
216,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388436743516801,0.6764249130876834,-0.037581238736003275,0.9444413740403856,xgb_3class,global_three_level_common_support_min_cell_20,1
216,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388436743516801,0.665580074500084,-0.02673640014840395,0.9598299270474923,xgb_3class,global_three_level_common_support_min_cell_20,1
217,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656834223438426,0.6764627439466675,-0.01077932160282491,0.9840651658952636,xgb_3class,global_three_level_common_support_min_cell_20,1
217,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388955261917212,0.6764627439466675,-0.037567217754946314,0.9444652080382595,xgb_3class,global_three_level_common_support_min_cell_20,1
217,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388955261917212,0.6656834223438426,-0.026787896152121404,0.9597588053825911,xgb_3class,global_three_level_common_support_min_cell_20,1
218,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657257965114984,0.6762918807383267,-0.010566084226828254,0.9843764437696739,xgb_3class,global_three_level_common_support_min_cell_20,1
218,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386966095709489,0.6762918807383267,-0.03759527116737782,0.9444096961117824,xgb_3class,global_three_level_common_support_min_cell_20,1
218,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386966095709489,0.6657257965114984,-0.027029186940549565,0.9593989190712054,xgb_3class,global_three_level_common_support_min_cell_20,1
219,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657278745515,0.6766705500883057,-0.010942675536805724,0.9838286511281188,xgb_3class,global_three_level_common_support_min_cell_20,1
219,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.639019539602974,0.6766705500883057,-0.037651010485331704,0.9443584319128145,xgb_3class,global_three_level_common_support_min_cell_20,1
219,100000,100000,alta_vs_media,alta,media,93339,6661,0.639019539602974,0.6657278745515,-0.02670833494852598,0.9598810024793999,xgb_3class,global_three_level_common_support_min_cell_20,1
220,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656201339678348,0.6766545195940288,-0.011034385626193965,0.983692733430918,xgb_3class,global_three_level_common_support_min_cell_20,1
220,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390923570406735,0.6766545195940288,-0.037562162553355316,0.9444884184385683,xgb_3class,global_three_level_common_support_min_cell_20,1
220,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390923570406735,0.6656201339678348,-0.02652777692716135,0.9601457714792575,xgb_3class,global_three_level_common_support_min_cell_20,1
221,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665580257463819,0.6765386723967696,-0.010958414932950578,0.9838022342549492,xgb_3class,global_three_level_common_support_min_cell_20,1
221,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388994460322017,0.6765386723967696,-0.037639226364567846,0.9443650039528064,xgb_3class,global_three_level_common_support_min_cell_20,1
221,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388994460322017,0.665580257463819,-0.02668081143161727,0.9599134572691744,xgb_3class,global_three_level_common_support_min_cell_20,1
222,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656668193320511,0.6766161753078133,-0.010949355975762187,0.9838174782463913,xgb_3class,global_three_level_common_support_min_cell_20,1
222,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387065954951049,0.6766161753078133,-0.03790957981270837,0.943971809725858,xgb_3class,global_three_level_common_support_min_cell_20,1
222,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387065954951049,0.6656668193320511,-0.026960223836946184,0.9594989219021028,xgb_3class,global_three_level_common_support_min_cell_20,1
223,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657119295906408,0.6775419573875666,-0.011830027796925768,0.9825397856650244,xgb_3class,global_three_level_common_support_min_cell_20,1
223,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391022477565533,0.6775419573875666,-0.038439709631013286,0.9432659347338027,xgb_3class,global_three_level_common_support_min_cell_20,1
223,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391022477565533,0.6657119295906408,-0.026609681834087517,0.9600282334576004,xgb_3class,global_three_level_common_support_min_cell_20,1
224,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657726385213002,0.6758571268325928,-0.010084488311292605,0.9850789643092859,xgb_3class,global_three_level_common_support_min_cell_20,1
224,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384925814156659,0.6758571268325928,-0.03736454541692691,0.9447153193574565,xgb_3class,global_three_level_common_support_min_cell_20,1
224,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384925814156659,0.6657726385213002,-0.027280057105634303,0.959024965089848,xgb_3class,global_three_level_common_support_min_cell_20,1
225,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658207691707662,0.6748075293921335,-0.008986760221367351,0.9866824837750957,xgb_3class,global_three_level_common_support_min_cell_20,1
225,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389362104028475,0.6748075293921335,-0.03587131898928597,0.9468421476838013,xgb_3class,global_three_level_common_support_min_cell_20,1
225,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389362104028475,0.6658207691707662,-0.02688455876791862,0.9596219282834907,xgb_3class,global_three_level_common_support_min_cell_20,1
226,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656637486186836,0.6756786656848661,-0.010014917066182516,0.9851779883326175,xgb_3class,global_three_level_common_support_min_cell_20,1
226,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388219451463271,0.6756786656848661,-0.036856720538539056,0.9454522949882084,xgb_3class,global_three_level_common_support_min_cell_20,1
226,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388219451463271,0.6656637486186836,-0.02684180347235654,0.9596766332430512,xgb_3class,global_three_level_common_support_min_cell_20,1
227,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657913849665287,0.6770108036855462,-0.011219418719017549,0.983428006380488,xgb_3class,global_three_level_common_support_min_cell_20,1
227,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385200197317621,0.6770108036855462,-0.038490783953784136,0.943145982687062,xgb_3class,global_three_level_common_support_min_cell_20,1
227,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385200197317621,0.6657913849665287,-0.027271365234766587,0.9590391737553985,xgb_3class,global_three_level_common_support_min_cell_20,1
228,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656504840567025,0.6775728410813255,-0.011922357024623076,0.98240431684718,xgb_3class,global_three_level_common_support_min_cell_20,1
228,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385558704520415,0.6775728410813255,-0.039016970629284,0.9424165665096352,xgb_3class,global_three_level_common_support_min_cell_20,1
228,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385558704520415,0.6656504840567025,-0.027094613604660922,0.9592960356018416,xgb_3class,global_three_level_common_support_min_cell_20,1
229,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657642206275506,0.6757190786486326,-0.00995485802108198,0.9852677564750862,xgb_3class,global_three_level_common_support_min_cell_20,1
229,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386873949681386,0.6757190786486326,-0.03703168368049392,0.9451966285241592,xgb_3class,global_three_level_common_support_min_cell_20,1
229,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386873949681386,0.6657642206275506,-0.02707682565941194,0.9593297073941743,xgb_3class,global_three_level_common_support_min_cell_20,1
230,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657224478861867,0.6761024978382617,-0.010380049952074977,0.9846472243701752,xgb_3class,global_three_level_common_support_min_cell_20,1
230,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387758541934274,0.6761024978382617,-0.03732664364483429,0.9447914424748012,xgb_3class,global_three_level_common_support_min_cell_20,1
230,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387758541934274,0.6657224478861867,-0.026946593692759313,0.959522780434518,xgb_3class,global_three_level_common_support_min_cell_20,1
231,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657681867653389,0.6770036073731449,-0.011235420607806024,0.9834041938839871,xgb_3class,global_three_level_common_support_min_cell_20,1
231,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387372186019575,0.6770036073731449,-0.038266388771187376,0.943476831800549,xgb_3class,global_three_level_common_support_min_cell_20,1
231,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387372186019575,0.6657681867653389,-0.027030968163381353,0.9593988287504208,xgb_3class,global_three_level_common_support_min_cell_20,1
232,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657711599294124,0.6759117540685087,-0.010140594139096293,0.9849971626058326,xgb_3class,global_three_level_common_support_min_cell_20,1
232,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387473526511098,0.6759117540685087,-0.03716440141739885,0.9450158971290327,xgb_3class,global_three_level_common_support_min_cell_20,1
232,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387473526511098,0.6657711599294124,-0.02702380727830256,0.959409765840311,xgb_3class,global_three_level_common_support_min_cell_20,1
233,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657553306707557,0.6759469510932598,-0.0101916204225041,0.9849224552222324,xgb_3class,global_three_level_common_support_min_cell_20,1
233,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638939034484536,0.6759469510932598,-0.03700791660872371,0.945250264759878,xgb_3class,global_three_level_common_support_min_cell_20,1
233,100000,100000,alta_vs_media,alta,media,93339,6661,0.638939034484536,0.6657553306707557,-0.026816296186219613,0.959720493474379,xgb_3class,global_three_level_common_support_min_cell_20,1
234,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665747653827909,0.6772061798367641,-0.011458526008855108,0.98307970844032,xgb_3class,global_three_level_common_support_min_cell_20,1
234,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384560085129724,0.6772061798367641,-0.03875017132379177,0.9427793595546747,xgb_3class,global_three_level_common_support_min_cell_20,1
234,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384560085129724,0.665747653827909,-0.027291645314936663,0.9590060210381284,xgb_3class,global_three_level_common_support_min_cell_20,1
235,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656884131278059,0.6773065341597255,-0.011618121031919615,0.9828465835689402,xgb_3class,global_three_level_common_support_min_cell_20,1
235,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389371501830599,0.6773065341597255,-0.03836938397666567,0.943350046040428,xgb_3class,global_three_level_common_support_min_cell_20,1
235,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389371501830599,0.6656884131278059,-0.026751262944746057,0.9598141376397819,xgb_3class,global_three_level_common_support_min_cell_20,1
236,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657989883527959,0.676374102421401,-0.010575114068605007,0.9843649926412819,xgb_3class,global_three_level_common_support_min_cell_20,1
236,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387966968455991,0.676374102421401,-0.0375774055758018,0.9444428675768695,xgb_3class,global_three_level_common_support_min_cell_20,1
236,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387966968455991,0.6657989883527959,-0.027002291507196796,0.9594437781078623,xgb_3class,global_three_level_common_support_min_cell_20,1
237,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657247573319584,0.6773701648629733,-0.01164540753101495,0.9828079119289661,xgb_3class,global_three_level_common_support_min_cell_20,1
237,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390480385598103,0.6773701648629733,-0.03832212630316301,0.9434251340093858,xgb_3class,global_three_level_common_support_min_cell_20,1
237,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390480385598103,0.6657247573319584,-0.026676718772148056,0.9599283059878064,xgb_3class,global_three_level_common_support_min_cell_20,1
238,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657238939815864,0.6761648127345428,-0.010440918752956385,0.9845586186144007,xgb_3class,global_three_level_common_support_min_cell_20,1
238,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386085340593557,0.6761648127345428,-0.03755627867518707,0.9444569164678916,xgb_3class,global_three_level_common_support_min_cell_20,1
238,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386085340593557,0.6657238939815864,-0.027115359922230686,0.9592693605151257,xgb_3class,global_three_level_common_support_min_cell_20,1
239,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656266260741328,0.6768627457801073,-0.01123611970597449,0.983399707287739,xgb_3class,global_three_level_common_support_min_cell_20,1
239,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389095887691445,0.6768627457801073,-0.0379531570109628,0.9439278387714772,xgb_3class,global_three_level_common_support_min_cell_20,1
239,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389095887691445,0.6656266260741328,-0.02671703730498831,0.9598618260471858,xgb_3class,global_three_level_common_support_min_cell_20,1
240,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665813919996556,0.6755045220319429,-0.009690602035386853,0.9856542751094587,xgb_3class,global_three_level_common_support_min_cell_20,1
240,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388064526162163,0.6755045220319429,-0.03669806941572662,0.9456730958582816,xgb_3class,global_three_level_common_support_min_cell_20,1
240,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388064526162163,0.665813919996556,-0.027007467380339767,0.959436913874556,xgb_3class,global_three_level_common_support_min_cell_20,1
241,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658794866006426,0.6773075742769222,-0.011428087676279675,0.9831271816375595,xgb_3class,global_three_level_common_support_min_cell_20,1
241,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638541630822448,0.6773075742769222,-0.03876594345447426,0.9427646390993636,xgb_3class,global_three_level_common_support_min_cell_20,1
241,100000,100000,alta_vs_media,alta,media,93339,6661,0.638541630822448,0.6658794866006426,-0.027337855778194586,0.9589447395087118,xgb_3class,global_three_level_common_support_min_cell_20,1
242,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657516266139164,0.6757453363113493,-0.009993709697432851,0.9852108343773633,xgb_3class,global_three_level_common_support_min_cell_20,1
242,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390322240150279,0.6757453363113493,-0.03671311229632135,0.9456701950815894,xgb_3class,global_three_level_common_support_min_cell_20,1
242,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390322240150279,0.6657516266139164,-0.026719402598888498,0.9598658095139981,xgb_3class,global_three_level_common_support_min_cell_20,1
243,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656782246245075,0.6757108002971465,-0.010032575672638933,0.9851525598403532,xgb_3class,global_three_level_common_support_min_cell_20,1
243,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390198505379127,0.6757108002971465,-0.036690949759233815,0.945700217100128,xgb_3class,global_three_level_common_support_min_cell_20,1
243,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390198505379127,0.6656782246245075,-0.026658374086594883,0.9599530627554593,xgb_3class,global_three_level_common_support_min_cell_20,1
244,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657285901373766,0.6775540801363235,-0.011825489998946837,0.9825467953841153,xgb_3class,global_three_level_common_support_min_cell_20,1
244,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385055540252635,0.6775540801363235,-0.03904852611105991,0.9423683994298974,xgb_3class,global_three_level_common_support_min_cell_20,1
244,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385055540252635,0.6657285901373766,-0.027223036112113075,0.9591079059613536,xgb_3class,global_three_level_common_support_min_cell_20,1
245,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656484924170661,0.6757685194928394,-0.010120027075773308,0.9850244177053877,xgb_3class,global_three_level_common_support_min_cell_20,1
245,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389590688482086,0.6757685194928394,-0.036809450644630815,0.9455294977749835,xgb_3class,global_three_level_common_support_min_cell_20,1
245,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389590688482086,0.6656484924170661,-0.026689423568857507,0.9599046285345824,xgb_3class,global_three_level_common_support_min_cell_20,1
246,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655310661338436,0.6772355961048677,-0.011704529971024114,0.9827171961451185,xgb_3class,global_three_level_common_support_min_cell_20,1
246,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6383388487911119,0.6772355961048677,-0.03889674731375581,0.9425654121882088,xgb_3class,global_three_level_common_support_min_cell_20,1
246,100000,100000,alta_vs_media,alta,media,93339,6661,0.6383388487911119,0.6655310661338436,-0.027192217342731695,0.9591420765664708,xgb_3class,global_three_level_common_support_min_cell_20,1
247,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656456823824156,0.6765486677216203,-0.01090298533920464,0.9838844035035615,xgb_3class,global_three_level_common_support_min_cell_20,1
247,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387509182433617,0.6765486677216203,-0.037797749478258535,0.9441315144325859,xgb_3class,global_three_level_common_support_min_cell_20,1
247,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387509182433617,0.6656456823824156,-0.026894764139053895,0.9595959759811035,xgb_3class,global_three_level_common_support_min_cell_20,1
248,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656074612677696,0.6769652114776735,-0.011357750209903927,0.9832225496711827,xgb_3class,global_three_level_common_support_min_cell_20,1
