posterior_sample,level,risk
107,alta,0.6384435892105103
108,baixa,0.6930625438690186
108,media,0.670147716999054
108,alta,0.638918399810791
109,baixa,0.6923685669898987
109,media,0.6698168516159058
109,alta,0.6376297473907471
110,baixa,0.6938388347625732
110,media,0.6707398295402527
110,alta,0.6389594078063965
111,baixa,0.6946975588798523
111,media,0.6719645261764526
111,alta,0.6400800943374634
112,baixa,0.6921919584274292
112,media,0.6696629524230957
112,alta,0.637914776802063
113,baixa,0.6947912573814392
113,media,0.6715373396873474
113,alta,0.6392791271209717
114,baixa,0.6931523680686951
114,media,0.6704486608505249
114,alta,0.638784646987915
115,baixa,0.6934781670570374
115,media,0.6704656481742859
115,alta,0.6393319368362427
116,baixa,0.6931544542312622
116,media,0.6705021858215332
116,alta,0.6385990977287292
117,baixa,0.691550076007843
117,media,0.6685926914215088
117,alta,0.6373416781425476
118,baixa,0.6927922964096069
118,media,0.6692551970481873
118,alta,0.6378580331802368
119,baixa,0.692811906337738
119,media,0.6701942086219788
119,alta,0.6375542283058167
120,baixa,0.6927664279937744
120,media,0.6702152490615845
120,alta,0.6377731561660767
121,baixa,0.6940354704856873
121,media,0.6707217693328857
121,alta,0.6402730941772461
122,baixa,0.6909121870994568
122,media,0.6684409379959106
122,alta,0.6362077593803406
123,baixa,0.6925836205482483
123,media,0.6701001524925232
123,alta,0.6375730037689209
124,baixa,0.6922942399978638
124,media,0.669049084186554
124,alta,0.6377817392349243
125,baixa,0.6918842792510986
125,media,0.6684237122535706
125,alta,0.6364883780479431
126,baixa,0.6934636235237122
126,media,0.671194851398468
126,alta,0.6387808322906494
127,baixa,0.6930989623069763
127,media,0.6696639657020569
127,alta,0.6379676461219788
128,baixa,0.6932708621025085
128,media,0.6703923940658569
128,alta,0.6384360790252686
129,baixa,0.6935145854949951
129,media,0.6716580986976624
129,alta,0.6395856738090515
130,baixa,0.6931018233299255
130,media,0.6694045662879944
130,alta,0.6378657221794128
131,baixa,0.6938153505325317
131,media,0.6704297661781311
131,alta,0.6391522288322449
132,baixa,0.6939091086387634
132,media,0.6705986857414246
