bootstrap_iteration,bootstrap_sample_size,bootstrap_evaluation_sample_size,contrast,treated_level,reference_level,n_used,n_removed_no_common_support,risk_treated,risk_reference,risk_difference,risk_ratio,model_type,support_type
269,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683899506186348,0.6827718470595222,-0.014381896440887387,0.9789360142735446,xgb,pairwise_common_support_min_cell_20
269,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370531822077543,0.6714478298866073,-0.03439464767885303,0.9487753982544533,xgb,pairwise_common_support_min_cell_20
269,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437064671087945,0.6696206474362197,-0.025914180327425207,0.9613002071745503,xgb,pairwise_common_support_min_cell_20
270,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683747315037426,0.6829836980371591,-0.014608966533416479,0.9786100801887344,xgb,pairwise_common_support_min_cell_20
270,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370595745333503,0.6714850748565078,-0.0344255003231575,0.9487322926268852,xgb,pairwise_common_support_min_cell_20
270,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439173278295365,0.6697244623698314,-0.02580713454029493,0.9614660416479698,xgb,pairwise_common_support_min_cell_20
271,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683189117481543,0.6826542986530754,-0.014335386904921088,0.9790005176365171,xgb,pairwise_common_support_min_cell_20
271,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6377530547030695,0.6710114704642319,-0.033258415761162397,0.9504353990578538,xgb,pairwise_common_support_min_cell_20
271,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439663466160127,0.6696975297368805,-0.02573118312086775,0.9615779034887924,xgb,pairwise_common_support_min_cell_20
272,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683753284815973,0.6829980244667316,-0.014622695985134326,0.9785904271149959,xgb,pairwise_common_support_min_cell_20
272,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373795561119204,0.6713286528846458,-0.033949096772725396,0.9494299898762717,xgb,pairwise_common_support_min_cell_20
272,100000,100000,alta_vs_media,alta,media,86162,1447,0.644064303503275,0.669672350089923,-0.025608046586647948,0.9617603346125768,xgb,pairwise_common_support_min_cell_20
273,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682996584501318,0.6830588782507179,-0.014759219800586032,0.9783924632699545,xgb,pairwise_common_support_min_cell_20
273,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371528531086521,0.6717387696682491,-0.034585916559596974,0.9485128473726805,xgb,pairwise_common_support_min_cell_20
273,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440271533135011,0.6695637904321372,-0.025536637118636074,0.961860785359742,xgb,pairwise_common_support_min_cell_20
274,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683904956963337,0.6836449548718655,-0.01525445917553181,0.9776865768308187,xgb,pairwise_common_support_min_cell_20
274,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637435105039253,0.6718598162485341,-0.034424711209281034,0.9487620625958874,xgb,pairwise_common_support_min_cell_20
274,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437553956502122,0.6695731239680862,-0.02581772831787399,0.9614415104285091,xgb,pairwise_common_support_min_cell_20
275,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682229199873908,0.6836805199318631,-0.015457599944472267,0.977390609365303,xgb,pairwise_common_support_min_cell_20
275,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637495539054378,0.6712719657274723,-0.03377642667309433,0.9496829476015879,xgb,pairwise_common_support_min_cell_20
275,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439663191331022,0.6696455939010145,-0.02567927476791232,0.9616524397355952,xgb,pairwise_common_support_min_cell_20
276,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668256026211841,0.6830229754439391,-0.014766949232098092,0.9783800109762045,xgb,pairwise_common_support_min_cell_20
276,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373345062435595,0.6711086964282982,-0.033774190184738706,0.949674038848717,xgb,pairwise_common_support_min_cell_20
276,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437352597068072,0.6696162750912937,-0.025881015384486505,0.9613494827601704,xgb,pairwise_common_support_min_cell_20
277,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681770988575433,0.6834855687553252,-0.015308469897781896,0.9776023509528377,xgb,pairwise_common_support_min_cell_20
277,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369327755510507,0.6706805983415778,-0.03374782279052713,0.9496812299714993,xgb,pairwise_common_support_min_cell_20
277,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436028662635206,0.6695956104327007,-0.02599274416918007,0.9611814298597579,xgb,pairwise_common_support_min_cell_20
278,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682502029692547,0.6843589864561737,-0.01610878348691891,0.9764615007536684,xgb,pairwise_common_support_min_cell_20
278,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374430933365338,0.673127747967663,-0.03568465463112913,0.946986801927465,xgb,pairwise_common_support_min_cell_20
278,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438998120019902,0.6695610567832861,-0.025661244781295944,0.961674526137201,xgb,pairwise_common_support_min_cell_20
279,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668247533943625,0.6826622358407526,-0.014414701897127569,0.9788845769689095,xgb,pairwise_common_support_min_cell_20
279,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6376093228679953,0.6704793265619938,-0.032870003693998506,0.9509753658437979,xgb,pairwise_common_support_min_cell_20
279,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439431324363747,0.6696869736659856,-0.02574384122961093,0.9615583963225616,xgb,pairwise_common_support_min_cell_20
280,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683166029935909,0.6834808491559105,-0.015164246162319595,0.977813209863821,xgb,pairwise_common_support_min_cell_20
280,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374433901994201,0.6716603054213279,-0.03421691522190784,0.9490562194226384,xgb,pairwise_common_support_min_cell_20
280,100000,100000,alta_vs_media,alta,media,86162,1447,0.6442655072291319,0.669664281639133,-0.025398774410001157,0.9620723770008567,xgb,pairwise_common_support_min_cell_20
281,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683007479703142,0.6825117096959692,-0.014210961725654947,0.9791784352945603,xgb,pairwise_common_support_min_cell_20
281,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373625164834035,0.6710434026235397,-0.0336808861401362,0.9498081852701986,xgb,pairwise_common_support_min_cell_20
281,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436349179335861,0.6695284544456948,-0.025893536512108684,0.9613257116405216,xgb,pairwise_common_support_min_cell_20
282,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682176437368459,0.6832483059451153,-0.01503066220826943,0.978001171642163,xgb,pairwise_common_support_min_cell_20
282,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637587855795977,0.6712279658705852,-0.03364011007460821,0.94988273465189,xgb,pairwise_common_support_min_cell_20
282,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437295847004658,0.6695900224500546,-0.025860437749588794,0.9613786990807233,xgb,pairwise_common_support_min_cell_20
283,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.66829624555419,0.683903209566127,-0.015606964011937063,0.9771795719136364,xgb,pairwise_common_support_min_cell_20
283,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6377025870949187,0.6715260542582546,-0.03382346716333595,0.9496319361715664,xgb,pairwise_common_support_min_cell_20
283,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441836728663233,0.6696485358508696,-0.02546486298454631,0.961972793754876,xgb,pairwise_common_support_min_cell_20
284,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668349490312592,0.6828479890423624,-0.014498498729770382,0.9787676042656238,xgb,pairwise_common_support_min_cell_20
284,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637429462390709,0.6706020213116588,-0.033172558920949835,0.9505331659214712,xgb,pairwise_common_support_min_cell_20
284,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440345812000643,0.669723379741608,-0.02568879854154371,0.961642673201203,xgb,pairwise_common_support_min_cell_20
285,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683013178972658,0.6830682222918791,-0.014766904394613367,0.9783815087385175,xgb,pairwise_common_support_min_cell_20
285,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372624010912743,0.6696366968318052,-0.032374295740530856,0.9516539402728366,xgb,pairwise_common_support_min_cell_20
285,100000,100000,alta_vs_media,alta,media,86162,1447,0.644048805117785,0.6696247801387666,-0.025575975020981634,0.9618055129087644,xgb,pairwise_common_support_min_cell_20
286,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683134235740887,0.6818941814322607,-0.013580757858171921,0.9800837751252743,xgb,pairwise_common_support_min_cell_20
286,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637320790146532,0.6691910487140336,-0.031870258567501586,0.9523749478885801,xgb,pairwise_common_support_min_cell_20
286,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438005899263723,0.6697150287227055,-0.02591443879633315,0.9613052751022212,xgb,pairwise_common_support_min_cell_20
287,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668349656549742,0.6840197179832279,-0.015670061433485927,0.9770912138619516,xgb,pairwise_common_support_min_cell_20
287,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369385327074767,0.672388052641515,-0.03544951993403833,0.9472781828963605,xgb,pairwise_common_support_min_cell_20
287,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440124799506612,0.6696100967822034,-0.025597616831542158,0.9617723553534349,xgb,pairwise_common_support_min_cell_20
288,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668286297529204,0.6832861564684032,-0.014999858939199195,0.9780474713307135,xgb,pairwise_common_support_min_cell_20
288,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.636851989899581,0.6705229426512134,-0.033670952751632344,0.9497840407689868,xgb,pairwise_common_support_min_cell_20
288,100000,100000,alta_vs_media,alta,media,86162,1447,0.6435206580707052,0.66959675612657,-0.02607609805586475,0.9610570125717041,xgb,pairwise_common_support_min_cell_20
289,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683284059424205,0.6842968863901726,-0.01596848044775212,0.976664397039727,xgb,pairwise_common_support_min_cell_20
289,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6378147796757039,0.6722977400442945,-0.034482960368590665,0.9487087962450703,xgb,pairwise_common_support_min_cell_20
289,100000,100000,alta_vs_media,alta,media,86162,1447,0.6443714680248557,0.6695909796893402,-0.02521951166448455,0.9623359447342238,xgb,pairwise_common_support_min_cell_20
290,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683381943404557,0.6831793276244613,-0.014841133284005603,0.9782763724195067,xgb,pairwise_common_support_min_cell_20
290,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373422175563397,0.6708177865318338,-0.033475568975494085,0.9500973742086287,xgb,pairwise_common_support_min_cell_20
290,100000,100000,alta_vs_media,alta,media,86162,1447,0.643651174301351,0.6695731305809283,-0.025921956279577274,0.9612858475114031,xgb,pairwise_common_support_min_cell_20
291,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682963794180424,0.6835963123751198,-0.015299932957077322,0.9776184676831879,xgb,pairwise_common_support_min_cell_20
291,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6367271862711016,0.6708546933930818,-0.034127507121980205,0.9491283172673826,xgb,pairwise_common_support_min_cell_20
291,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441783557184553,0.6695114691724152,-0.025333113453959943,0.9621617931575178,xgb,pairwise_common_support_min_cell_20
292,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682480731883979,0.6832852854989749,-0.015037212310577086,0.9779927760341041,xgb,pairwise_common_support_min_cell_20
292,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371988173418204,0.6709394109992705,-0.03374059365745008,0.9497114149142049,xgb,pairwise_common_support_min_cell_20
292,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437037168117685,0.6695797639444276,-0.02587604713265912,0.9613547951625272,xgb,pairwise_common_support_min_cell_20
293,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682953050232844,0.6838652270725379,-0.01556992204925356,0.9772324700352076,xgb,pairwise_common_support_min_cell_20
293,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374422621089857,0.671419883087227,-0.03397762097824131,0.9493943777446532,xgb,pairwise_common_support_min_cell_20
293,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439160988010464,0.6695955767939574,-0.025679477992911037,0.9616492717651077,xgb,pairwise_common_support_min_cell_20
294,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682739918487343,0.6838872487665273,-0.015613256917793028,0.9771698376509382,xgb,pairwise_common_support_min_cell_20
294,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371969135127007,0.671029501521747,-0.033832588009046316,0.9495810721699695,xgb,pairwise_common_support_min_cell_20
294,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437490423997612,0.6697303209289215,-0.025981278529160323,0.9612063576677787,xgb,pairwise_common_support_min_cell_20
295,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668315455311307,0.6836509527973149,-0.015335497486007932,0.9775682350426643,xgb,pairwise_common_support_min_cell_20
295,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369026202707778,0.6708607528841741,-0.03395813261339631,0.9493812501813483,xgb,pairwise_common_support_min_cell_20
295,100000,100000,alta_vs_media,alta,media,86162,1447,0.6435202576316891,0.6697383540423436,-0.026218096410654534,0.9608532253641892,xgb,pairwise_common_support_min_cell_20
296,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683691962383209,0.6837853412174871,-0.015416144979166213,0.9774547009859591,xgb,pairwise_common_support_min_cell_20
296,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369715006142191,0.671953562731809,-0.03498206211758981,0.9479397624214221,xgb,pairwise_common_support_min_cell_20
296,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437780150076655,0.6695491705890028,-0.025771155581337246,0.961509689335189,xgb,pairwise_common_support_min_cell_20
297,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682061742081763,0.6835878397677431,-0.01538166555956677,0.9774986261241966,xgb,pairwise_common_support_min_cell_20
297,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370140606876151,0.6725787846124021,-0.035564723924786934,0.9471218469293788,xgb,pairwise_common_support_min_cell_20
297,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438883200718888,0.6695441413223855,-0.025655821250496702,0.9616816582102786,xgb,pairwise_common_support_min_cell_20
298,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682735993168981,0.6827659951247848,-0.014492395807886638,0.9787739929765571,xgb,pairwise_common_support_min_cell_20
298,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373318175119241,0.6723142900931307,-0.03498247258120657,0.9479670845961631,xgb,pairwise_common_support_min_cell_20
298,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440287216126948,0.6696455187596212,-0.02561679714692644,0.9617457349757582,xgb,pairwise_common_support_min_cell_20
299,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682673300480055,0.6826761889657748,-0.014408858917769218,0.9788935674765542,xgb,pairwise_common_support_min_cell_20
299,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6368733601521864,0.6701379446806461,-0.033264584528459706,0.9503615863084549,xgb,pairwise_common_support_min_cell_20
299,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436330721932317,0.6696782909529012,-0.026045218759669475,0.9611078646097231,xgb,pairwise_common_support_min_cell_20
300,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682415392383736,0.683019666822503,-0.014778127584129441,0.9783635401702572,xgb,pairwise_common_support_min_cell_20
300,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373580235347315,0.6712351415239054,-0.03387711798917392,0.9495301781842609,xgb,pairwise_common_support_min_cell_20
300,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438068240242323,0.6695983730691268,-0.025791549044894557,0.9614820613636229,xgb,pairwise_common_support_min_cell_20
