ano,idade_grupo,raca_cor,sexo,sigla_uf,baixa,media,contrast,level_a,level_b,pair_stratum_n,has_pair_common_support,min_pair_cell_n,alta
2012,adulto,2,2,ES,4.0,30.0,media_vs_baixa,baixa,media,34,False,4,
2012,adulto,2,2,GO,8.0,39.0,media_vs_baixa,baixa,media,47,False,8,
2012,adulto,2,2,MA,9.0,34.0,media_vs_baixa,baixa,media,43,False,9,
2012,adulto,2,2,MG,27.0,175.0,media_vs_baixa,baixa,media,202,True,27,
2012,adulto,2,2,MS,3.0,12.0,media_vs_baixa,baixa,media,15,False,3,
2012,adulto,2,2,MT,4.0,22.0,media_vs_baixa,baixa,media,26,False,4,
2012,adulto,2,2,PA,6.0,49.0,media_vs_baixa,baixa,media,55,False,6,
2012,adulto,2,2,PB,0.0,6.0,media_vs_baixa,baixa,media,6,False,0,
2012,adulto,2,2,PE,11.0,44.0,media_vs_baixa,baixa,media,55,False,11,
2012,adulto,2,2,PI,6.0,14.0,media_vs_baixa,baixa,media,20,False,6,
2012,adulto,2,2,PR,9.0,48.0,media_vs_baixa,baixa,media,57,False,9,
2012,adulto,2,2,RJ,39.0,358.0,media_vs_baixa,baixa,media,397,True,39,
2012,adulto,2,2,RN,4.0,14.0,media_vs_baixa,baixa,media,18,False,4,
2012,adulto,2,2,RO,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,2,2,RR,0.0,5.0,media_vs_baixa,baixa,media,5,False,0,
2012,adulto,2,2,RS,17.0,89.0,media_vs_baixa,baixa,media,106,False,17,
2012,adulto,2,2,SC,1.0,26.0,media_vs_baixa,baixa,media,27,False,1,
2012,adulto,2,2,SE,6.0,18.0,media_vs_baixa,baixa,media,24,False,6,
2012,adulto,2,2,SP,30.0,221.0,media_vs_baixa,baixa,media,251,True,30,
2012,adulto,2,2,TO,6.0,13.0,media_vs_baixa,baixa,media,19,False,6,
2012,adulto,3,1,AL,2.0,0.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,3,1,AM,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,BA,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,CE,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,DF,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,GO,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,3,1,MA,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,3,1,MG,1.0,5.0,media_vs_baixa,baixa,media,6,False,1,
2012,adulto,3,1,MS,1.0,4.0,media_vs_baixa,baixa,media,5,False,1,
2012,adulto,3,1,MT,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,adulto,3,1,PA,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,3,1,PB,0.0,4.0,media_vs_baixa,baixa,media,4,False,0,
2012,adulto,3,1,PE,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,3,1,PI,0.0,5.0,media_vs_baixa,baixa,media,5,False,0,
2012,adulto,3,1,PR,0.0,4.0,media_vs_baixa,baixa,media,4,False,0,
2012,adulto,3,1,RJ,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,RN,2.0,1.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,3,1,RO,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,RR,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,1,SP,6.0,26.0,media_vs_baixa,baixa,media,32,False,6,
2012,adulto,3,2,AC,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,AM,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,BA,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,adulto,3,2,CE,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,GO,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,MA,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,3,2,MG,2.0,1.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,3,2,MS,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,MT,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,3,2,PA,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,3,2,PB,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,3,2,PE,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,PI,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,3,2,RJ,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,RS,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,3,2,SP,2.0,21.0,media_vs_baixa,baixa,media,23,False,2,
2012,adulto,4,1,AC,9.0,16.0,media_vs_baixa,baixa,media,25,False,9,
2012,adulto,4,1,AL,460.0,158.0,media_vs_baixa,baixa,media,618,True,158,
2012,adulto,4,1,AM,68.0,742.0,media_vs_baixa,baixa,media,810,True,68,
2012,adulto,4,1,AP,4.0,40.0,media_vs_baixa,baixa,media,44,False,4,
2012,adulto,4,1,BA,337.0,1183.0,media_vs_baixa,baixa,media,1520,True,337,
2012,adulto,4,1,CE,274.0,1177.0,media_vs_baixa,baixa,media,1451,True,274,
2012,adulto,4,1,DF,36.0,471.0,media_vs_baixa,baixa,media,507,True,36,
2012,adulto,4,1,ES,77.0,371.0,media_vs_baixa,baixa,media,448,True,77,
2012,adulto,4,1,GO,115.0,945.0,media_vs_baixa,baixa,media,1060,True,115,
2012,adulto,4,1,MA,242.0,889.0,media_vs_baixa,baixa,media,1131,True,242,
2012,adulto,4,1,MG,195.0,1423.0,media_vs_baixa,baixa,media,1618,True,195,
2012,adulto,4,1,MS,32.0,287.0,media_vs_baixa,baixa,media,319,True,32,
2012,adulto,4,1,MT,50.0,559.0,media_vs_baixa,baixa,media,609,True,50,
2012,adulto,4,1,PA,145.0,1304.0,media_vs_baixa,baixa,media,1449,True,145,
2012,adulto,4,1,PB,147.0,229.0,media_vs_baixa,baixa,media,376,True,147,
2012,adulto,4,1,PE,323.0,1653.0,media_vs_baixa,baixa,media,1976,True,323,
2012,adulto,4,1,PI,144.0,551.0,media_vs_baixa,baixa,media,695,True,144,
2012,adulto,4,1,PR,39.0,552.0,media_vs_baixa,baixa,media,591,True,39,
2012,adulto,4,1,RJ,100.0,1228.0,media_vs_baixa,baixa,media,1328,True,100,
2012,adulto,4,1,RN,185.0,207.0,media_vs_baixa,baixa,media,392,True,185,
2012,adulto,4,1,RO,13.0,85.0,media_vs_baixa,baixa,media,98,False,13,
2012,adulto,4,1,RR,5.0,82.0,media_vs_baixa,baixa,media,87,False,5,
2012,adulto,4,1,RS,18.0,149.0,media_vs_baixa,baixa,media,167,False,18,
2012,adulto,4,1,SC,4.0,103.0,media_vs_baixa,baixa,media,107,False,4,
2012,adulto,4,1,SE,95.0,471.0,media_vs_baixa,baixa,media,566,True,95,
2012,adulto,4,1,SP,287.0,1979.0,media_vs_baixa,baixa,media,2266,True,287,
2012,adulto,4,1,TO,40.0,178.0,media_vs_baixa,baixa,media,218,True,40,
2012,adulto,4,2,AC,4.0,9.0,media_vs_baixa,baixa,media,13,False,4,
2012,adulto,4,2,AL,52.0,108.0,media_vs_baixa,baixa,media,160,True,52,
2012,adulto,4,2,AM,24.0,191.0,media_vs_baixa,baixa,media,215,True,24,
2012,adulto,4,2,AP,5.0,13.0,media_vs_baixa,baixa,media,18,False,5,
2012,adulto,4,2,BA,93.0,501.0,media_vs_baixa,baixa,media,594,True,93,
2012,adulto,4,2,CE,69.0,350.0,media_vs_baixa,baixa,media,419,True,69,
2012,adulto,4,2,DF,12.0,125.0,media_vs_baixa,baixa,media,137,False,12,
2012,adulto,4,2,ES,19.0,129.0,media_vs_baixa,baixa,media,148,False,19,
2012,adulto,4,2,GO,42.0,241.0,media_vs_baixa,baixa,media,283,True,42,
2012,adulto,4,2,MA,74.0,368.0,media_vs_baixa,baixa,media,442,True,74,
2012,adulto,4,2,MG,77.0,576.0,media_vs_baixa,baixa,media,653,True,77,
2012,adulto,4,2,MS,13.0,116.0,media_vs_baixa,baixa,media,129,False,13,
2012,adulto,4,2,MT,16.0,187.0,media_vs_baixa,baixa,media,203,False,16,
2012,adulto,4,2,PA,58.0,433.0,media_vs_baixa,baixa,media,491,True,58,
2012,adulto,4,2,PB,30.0,104.0,media_vs_baixa,baixa,media,134,True,30,
2012,adulto,4,2,PE,119.0,499.0,media_vs_baixa,baixa,media,618,True,119,
2012,adulto,4,2,PI,36.0,175.0,media_vs_baixa,baixa,media,211,True,36,
2012,adulto,4,2,PR,30.0,162.0,media_vs_baixa,baixa,media,192,True,30,
2012,adulto,4,2,RJ,61.0,671.0,media_vs_baixa,baixa,media,732,True,61,
2012,adulto,4,2,RN,28.0,73.0,media_vs_baixa,baixa,media,101,True,28,
2012,adulto,4,2,RO,6.0,43.0,media_vs_baixa,baixa,media,49,False,6,
2012,adulto,4,2,RR,3.0,23.0,media_vs_baixa,baixa,media,26,False,3,
2012,adulto,4,2,RS,7.0,67.0,media_vs_baixa,baixa,media,74,False,7,
2012,adulto,4,2,SC,1.0,31.0,media_vs_baixa,baixa,media,32,False,1,
2012,adulto,4,2,SE,29.0,109.0,media_vs_baixa,baixa,media,138,True,29,
2012,adulto,4,2,SP,93.0,752.0,media_vs_baixa,baixa,media,845,True,93,
2012,adulto,4,2,TO,9.0,69.0,media_vs_baixa,baixa,media,78,False,9,
2012,adulto,5,1,AC,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,1,AL,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,5,1,AM,5.0,23.0,media_vs_baixa,baixa,media,28,False,5,
2012,adulto,5,1,AP,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,5,1,BA,2.0,4.0,media_vs_baixa,baixa,media,6,False,2,
2012,adulto,5,1,CE,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,1,ES,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,1,GO,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,1,MA,0.0,7.0,media_vs_baixa,baixa,media,7,False,0,
2012,adulto,5,1,MG,1.0,3.0,media_vs_baixa,baixa,media,4,False,1,
2012,adulto,5,1,MS,7.0,26.0,media_vs_baixa,baixa,media,33,False,7,
2012,adulto,5,1,MT,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,5,1,PA,0.0,4.0,media_vs_baixa,baixa,media,4,False,0,
2012,adulto,5,1,PB,3.0,0.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,5,1,PE,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,1,PI,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,1,PR,1.0,9.0,media_vs_baixa,baixa,media,10,False,1,
2012,adulto,5,1,RJ,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,adulto,5,1,RO,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,adulto,5,1,RR,1.0,3.0,media_vs_baixa,baixa,media,4,False,1,
2012,adulto,5,1,RS,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,1,SC,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,5,1,SP,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,1,TO,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,adulto,5,2,AM,8.0,12.0,media_vs_baixa,baixa,media,20,False,8,
2012,adulto,5,2,BA,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,2,ES,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,2,MA,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,2,MG,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,adulto,5,2,MS,3.0,14.0,media_vs_baixa,baixa,media,17,False,3,
2012,adulto,5,2,MT,2.0,1.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,2,PA,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,adulto,5,2,PB,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,2,PE,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,adulto,5,2,PR,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,2,RR,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,2,RS,2.0,2.0,media_vs_baixa,baixa,media,4,False,2,
2012,adulto,5,2,SC,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,adulto,5,2,SP,0.0,4.0,media_vs_baixa,baixa,media,4,False,0,
2012,idoso,1,0,RJ,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,1,1,AC,4.0,15.0,media_vs_baixa,baixa,media,19,False,4,
2012,idoso,1,1,AL,80.0,139.0,media_vs_baixa,baixa,media,219,True,80,
2012,idoso,1,1,AM,40.0,158.0,media_vs_baixa,baixa,media,198,True,40,
2012,idoso,1,1,AP,3.0,14.0,media_vs_baixa,baixa,media,17,False,3,
2012,idoso,1,1,BA,222.0,466.0,media_vs_baixa,baixa,media,688,True,222,
2012,idoso,1,1,CE,237.0,508.0,media_vs_baixa,baixa,media,745,True,237,
2012,idoso,1,1,DF,53.0,410.0,media_vs_baixa,baixa,media,463,True,53,
2012,idoso,1,1,ES,165.0,464.0,media_vs_baixa,baixa,media,629,True,165,
2012,idoso,1,1,GO,267.0,695.0,media_vs_baixa,baixa,media,962,True,267,
2012,idoso,1,1,MA,165.0,310.0,media_vs_baixa,baixa,media,475,True,165,
2012,idoso,1,1,MG,769.0,3385.0,media_vs_baixa,baixa,media,4154,True,769,
2012,idoso,1,1,MS,142.0,674.0,media_vs_baixa,baixa,media,816,True,142,
2012,idoso,1,1,MT,115.0,503.0,media_vs_baixa,baixa,media,618,True,115,
2012,idoso,1,1,PA,111.0,345.0,media_vs_baixa,baixa,media,456,True,111,
2012,idoso,1,1,PB,90.0,173.0,media_vs_baixa,baixa,media,263,True,90,
2012,idoso,1,1,PE,427.0,1039.0,media_vs_baixa,baixa,media,1466,True,427,
2012,idoso,1,1,PI,107.0,149.0,media_vs_baixa,baixa,media,256,True,107,
2012,idoso,1,1,PR,912.0,5523.0,media_vs_baixa,baixa,media,6435,True,912,
2012,idoso,1,1,RJ,900.0,4923.0,media_vs_baixa,baixa,media,5823,True,900,
2012,idoso,1,1,RN,165.0,235.0,media_vs_baixa,baixa,media,400,True,165,
2012,idoso,1,1,RO,51.0,116.0,media_vs_baixa,baixa,media,167,True,51,
2012,idoso,1,1,RR,13.0,28.0,media_vs_baixa,baixa,media,41,False,13,
2012,idoso,1,1,RS,927.0,5380.0,media_vs_baixa,baixa,media,6307,True,927,
2012,idoso,1,1,SC,279.0,3316.0,media_vs_baixa,baixa,media,3595,True,279,
2012,idoso,1,1,SE,60.0,147.0,media_vs_baixa,baixa,media,207,True,60,
2012,idoso,1,1,SP,3125.0,13858.0,media_vs_baixa,baixa,media,16983,True,3125,
2012,idoso,1,1,TO,40.0,100.0,media_vs_baixa,baixa,media,140,True,40,
2012,idoso,1,2,AC,8.0,2.0,media_vs_baixa,baixa,media,10,False,2,
2012,idoso,1,2,AL,111.0,99.0,media_vs_baixa,baixa,media,210,True,99,
2012,idoso,1,2,AM,24.0,146.0,media_vs_baixa,baixa,media,170,True,24,
2012,idoso,1,2,AP,8.0,17.0,media_vs_baixa,baixa,media,25,False,8,
2012,idoso,1,2,BA,273.0,357.0,media_vs_baixa,baixa,media,630,True,273,
2012,idoso,1,2,CE,281.0,512.0,media_vs_baixa,baixa,media,793,True,281,
2012,idoso,1,2,DF,68.0,355.0,media_vs_baixa,baixa,media,423,True,68,
2012,idoso,1,2,ES,166.0,292.0,media_vs_baixa,baixa,media,458,True,166,
2012,idoso,1,2,GO,313.0,566.0,media_vs_baixa,baixa,media,879,True,313,
2012,idoso,1,2,MA,204.0,244.0,media_vs_baixa,baixa,media,448,True,204,
2012,idoso,1,2,MG,903.0,2605.0,media_vs_baixa,baixa,media,3508,True,903,
2012,idoso,1,2,MS,147.0,444.0,media_vs_baixa,baixa,media,591,True,147,
2012,idoso,1,2,MT,113.0,294.0,media_vs_baixa,baixa,media,407,True,113,
2012,idoso,1,2,PA,98.0,294.0,media_vs_baixa,baixa,media,392,True,98,
2012,idoso,1,2,PB,104.0,170.0,media_vs_baixa,baixa,media,274,True,104,
2012,idoso,1,2,PE,562.0,967.0,media_vs_baixa,baixa,media,1529,True,562,
2012,idoso,1,2,PI,114.0,119.0,media_vs_baixa,baixa,media,233,True,114,
2012,idoso,1,2,PR,1255.0,3703.0,media_vs_baixa,baixa,media,4958,True,1255,
2012,idoso,1,2,RJ,1021.0,4245.0,media_vs_baixa,baixa,media,5266,True,1021,
2012,idoso,1,2,RN,143.0,267.0,media_vs_baixa,baixa,media,410,True,143,
2012,idoso,1,2,RO,40.0,64.0,media_vs_baixa,baixa,media,104,True,40,
2012,idoso,1,2,RR,7.0,22.0,media_vs_baixa,baixa,media,29,False,7,
2012,idoso,1,2,RS,871.0,3666.0,media_vs_baixa,baixa,media,4537,True,871,
2012,idoso,1,2,SC,327.0,2152.0,media_vs_baixa,baixa,media,2479,True,327,
2012,idoso,1,2,SE,89.0,136.0,media_vs_baixa,baixa,media,225,True,89,
2012,idoso,1,2,SP,3337.0,10081.0,media_vs_baixa,baixa,media,13418,True,3337,
2012,idoso,1,2,TO,37.0,68.0,media_vs_baixa,baixa,media,105,True,37,
2012,idoso,2,0,AL,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,2,1,AC,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,2,1,AL,46.0,37.0,media_vs_baixa,baixa,media,83,True,37,
2012,idoso,2,1,AM,15.0,18.0,media_vs_baixa,baixa,media,33,False,15,
2012,idoso,2,1,AP,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,idoso,2,1,BA,280.0,312.0,media_vs_baixa,baixa,media,592,True,280,
2012,idoso,2,1,CE,84.0,61.0,media_vs_baixa,baixa,media,145,True,61,
2012,idoso,2,1,DF,18.0,43.0,media_vs_baixa,baixa,media,61,False,18,
2012,idoso,2,1,ES,76.0,97.0,media_vs_baixa,baixa,media,173,True,76,
2012,idoso,2,1,GO,87.0,111.0,media_vs_baixa,baixa,media,198,True,87,
2012,idoso,2,1,MA,206.0,147.0,media_vs_baixa,baixa,media,353,True,147,
2012,idoso,2,1,MG,302.0,622.0,media_vs_baixa,baixa,media,924,True,302,
2012,idoso,2,1,MS,37.0,72.0,media_vs_baixa,baixa,media,109,True,37,
2012,idoso,2,1,MT,56.0,90.0,media_vs_baixa,baixa,media,146,True,56,
2012,idoso,2,1,PA,94.0,157.0,media_vs_baixa,baixa,media,251,True,94,
2012,idoso,2,1,PB,19.0,16.0,media_vs_baixa,baixa,media,35,False,16,
2012,idoso,2,1,PE,152.0,213.0,media_vs_baixa,baixa,media,365,True,152,
2012,idoso,2,1,PI,121.0,71.0,media_vs_baixa,baixa,media,192,True,71,
2012,idoso,2,1,PR,94.0,246.0,media_vs_baixa,baixa,media,340,True,94,
2012,idoso,2,1,RJ,324.0,1208.0,media_vs_baixa,baixa,media,1532,True,324,
2012,idoso,2,1,RN,35.0,28.0,media_vs_baixa,baixa,media,63,True,28,
2012,idoso,2,1,RO,15.0,19.0,media_vs_baixa,baixa,media,34,False,15,
2012,idoso,2,1,RR,2.0,4.0,media_vs_baixa,baixa,media,6,False,2,
2012,idoso,2,1,RS,101.0,249.0,media_vs_baixa,baixa,media,350,True,101,
2012,idoso,2,1,SC,17.0,92.0,media_vs_baixa,baixa,media,109,False,17,
2012,idoso,2,1,SE,46.0,62.0,media_vs_baixa,baixa,media,108,True,46,
2012,idoso,2,1,SP,325.0,1173.0,media_vs_baixa,baixa,media,1498,True,325,
2012,idoso,2,1,TO,53.0,29.0,media_vs_baixa,baixa,media,82,True,29,
2012,idoso,2,2,AC,2.0,0.0,media_vs_baixa,baixa,media,2,False,0,
2012,idoso,2,2,AL,31.0,24.0,media_vs_baixa,baixa,media,55,True,24,
2012,idoso,2,2,AM,8.0,14.0,media_vs_baixa,baixa,media,22,False,8,
2012,idoso,2,2,AP,4.0,3.0,media_vs_baixa,baixa,media,7,False,3,
2012,idoso,2,2,BA,267.0,176.0,media_vs_baixa,baixa,media,443,True,176,
2012,idoso,2,2,CE,55.0,41.0,media_vs_baixa,baixa,media,96,True,41,
2012,idoso,2,2,DF,18.0,48.0,media_vs_baixa,baixa,media,66,False,18,
2012,idoso,2,2,ES,55.0,39.0,media_vs_baixa,baixa,media,94,True,39,
2012,idoso,2,2,GO,83.0,74.0,media_vs_baixa,baixa,media,157,True,74,
2012,idoso,2,2,MA,140.0,101.0,media_vs_baixa,baixa,media,241,True,101,
2012,idoso,2,2,MG,322.0,418.0,media_vs_baixa,baixa,media,740,True,322,
2012,idoso,2,2,MS,24.0,41.0,media_vs_baixa,baixa,media,65,True,24,
2012,idoso,2,2,MT,35.0,46.0,media_vs_baixa,baixa,media,81,True,35,
2012,idoso,2,2,PA,61.0,87.0,media_vs_baixa,baixa,media,148,True,61,
2012,idoso,2,2,PB,25.0,16.0,media_vs_baixa,baixa,media,41,False,16,
2012,idoso,2,2,PE,155.0,115.0,media_vs_baixa,baixa,media,270,True,115,
2012,idoso,2,2,PI,51.0,29.0,media_vs_baixa,baixa,media,80,True,29,
2012,idoso,2,2,PR,125.0,160.0,media_vs_baixa,baixa,media,285,True,125,
2012,idoso,2,2,RJ,535.0,1243.0,media_vs_baixa,baixa,media,1778,True,535,
2012,idoso,2,2,RN,32.0,20.0,media_vs_baixa,baixa,media,52,True,20,
2012,idoso,2,2,RO,9.0,6.0,media_vs_baixa,baixa,media,15,False,6,
2012,idoso,2,2,RR,2.0,4.0,media_vs_baixa,baixa,media,6,False,2,
2012,idoso,2,2,RS,100.0,210.0,media_vs_baixa,baixa,media,310,True,100,
2012,idoso,2,2,SC,19.0,87.0,media_vs_baixa,baixa,media,106,False,19,
2012,idoso,2,2,SE,39.0,42.0,media_vs_baixa,baixa,media,81,True,39,
2012,idoso,2,2,SP,403.0,863.0,media_vs_baixa,baixa,media,1266,True,403,
2012,idoso,2,2,TO,28.0,22.0,media_vs_baixa,baixa,media,50,True,22,
2012,idoso,3,1,AM,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,idoso,3,1,BA,3.0,5.0,media_vs_baixa,baixa,media,8,False,3,
2012,idoso,3,1,CE,3.0,3.0,media_vs_baixa,baixa,media,6,False,3,
2012,idoso,3,1,DF,2.0,7.0,media_vs_baixa,baixa,media,9,False,2,
2012,idoso,3,1,ES,3.0,4.0,media_vs_baixa,baixa,media,7,False,3,
2012,idoso,3,1,GO,4.0,7.0,media_vs_baixa,baixa,media,11,False,4,
2012,idoso,3,1,MA,6.0,2.0,media_vs_baixa,baixa,media,8,False,2,
2012,idoso,3,1,MG,5.0,12.0,media_vs_baixa,baixa,media,17,False,5,
2012,idoso,3,1,MS,0.0,12.0,media_vs_baixa,baixa,media,12,False,0,
2012,idoso,3,1,MT,2.0,7.0,media_vs_baixa,baixa,media,9,False,2,
2012,idoso,3,1,PA,4.0,11.0,media_vs_baixa,baixa,media,15,False,4,
2012,idoso,3,1,PB,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,idoso,3,1,PE,3.0,5.0,media_vs_baixa,baixa,media,8,False,3,
2012,idoso,3,1,PI,3.0,2.0,media_vs_baixa,baixa,media,5,False,2,
2012,idoso,3,1,PR,5.0,61.0,media_vs_baixa,baixa,media,66,False,5,
2012,idoso,3,1,RJ,2.0,16.0,media_vs_baixa,baixa,media,18,False,2,
2012,idoso,3,1,RN,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,3,1,RO,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,idoso,3,1,RS,2.0,2.0,media_vs_baixa,baixa,media,4,False,2,
2012,idoso,3,1,SC,1.0,6.0,media_vs_baixa,baixa,media,7,False,1,
2012,idoso,3,1,SP,40.0,258.0,media_vs_baixa,baixa,media,298,True,40,
2012,idoso,3,1,TO,2.0,1.0,media_vs_baixa,baixa,media,3,False,1,
2012,idoso,3,2,AC,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,3,2,BA,4.0,4.0,media_vs_baixa,baixa,media,8,False,4,
2012,idoso,3,2,CE,2.0,3.0,media_vs_baixa,baixa,media,5,False,2,
2012,idoso,3,2,DF,0.0,3.0,media_vs_baixa,baixa,media,3,False,0,
2012,idoso,3,2,ES,2.0,0.0,media_vs_baixa,baixa,media,2,False,0,
2012,idoso,3,2,GO,4.0,7.0,media_vs_baixa,baixa,media,11,False,4,
2012,idoso,3,2,MA,1.0,0.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,3,2,MG,9.0,8.0,media_vs_baixa,baixa,media,17,False,8,
2012,idoso,3,2,MS,2.0,3.0,media_vs_baixa,baixa,media,5,False,2,
2012,idoso,3,2,MT,0.0,2.0,media_vs_baixa,baixa,media,2,False,0,
2012,idoso,3,2,PA,1.0,6.0,media_vs_baixa,baixa,media,7,False,1,
2012,idoso,3,2,PB,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,3,2,PE,5.0,7.0,media_vs_baixa,baixa,media,12,False,5,
2012,idoso,3,2,PI,4.0,2.0,media_vs_baixa,baixa,media,6,False,2,
2012,idoso,3,2,PR,7.0,34.0,media_vs_baixa,baixa,media,41,False,7,
2012,idoso,3,2,RJ,7.0,11.0,media_vs_baixa,baixa,media,18,False,7,
2012,idoso,3,2,RN,2.0,4.0,media_vs_baixa,baixa,media,6,False,2,
2012,idoso,3,2,RO,1.0,2.0,media_vs_baixa,baixa,media,3,False,1,
2012,idoso,3,2,RS,1.0,1.0,media_vs_baixa,baixa,media,2,False,1,
2012,idoso,3,2,SC,1.0,5.0,media_vs_baixa,baixa,media,6,False,1,
2012,idoso,3,2,SE,0.0,1.0,media_vs_baixa,baixa,media,1,False,0,
2012,idoso,3,2,SP,28.0,206.0,media_vs_baixa,baixa,media,234,True,28,
2012,idoso,4,0,PE,2.0,0.0,media_vs_baixa,baixa,media,2,False,0,
2012,idoso,4,1,AC,34.0,42.0,media_vs_baixa,baixa,media,76,True,34,
2012,idoso,4,1,AL,407.0,285.0,media_vs_baixa,baixa,media,692,True,285,
2012,idoso,4,1,AM,291.0,562.0,media_vs_baixa,baixa,media,853,True,291,
2012,idoso,4,1,AP,15.0,30.0,media_vs_baixa,baixa,media,45,False,15,
2012,idoso,4,1,BA,921.0,1218.0,media_vs_baixa,baixa,media,2139,True,921,
2012,idoso,4,1,CE,1038.0,1301.0,media_vs_baixa,baixa,media,2339,True,1038,
2012,idoso,4,1,DF,128.0,399.0,media_vs_baixa,baixa,media,527,True,128,
2012,idoso,4,1,ES,160.0,376.0,media_vs_baixa,baixa,media,536,True,160,
2012,idoso,4,1,GO,379.0,828.0,media_vs_baixa,baixa,media,1207,True,379,
2012,idoso,4,1,MA,826.0,881.0,media_vs_baixa,baixa,media,1707,True,826,
